Timestamp,vx,vy,vz,wx,wy,wz
1.97109,1e-06,-1.3e-05,-1e-05,5e-06,1.7e-05,-1.2e-05
1.97611,-6e-06,-3.5e-05,-2.5e-05,-2.3e-05,6e-05,-8.9e-05
1.9811,8e-06,-4e-06,-1.7e-05,-5e-06,3.2e-05,-1.8e-05
1.98609,5e-06,3e-06,-6e-06,3e-06,1.4e-05,-6e-06
1.9911,1.3e-05,2.3e-05,-1e-05,8e-06,1.1e-05,3.6e-05
1.99612,1.2e-05,4.4e-05,1.8e-05,-1.8e-05,-2.4e-05,0.000132
2.00109,7e-06,3.2e-05,1.4e-05,-1e-06,-2.2e-05,6e-05
2.00611,-1e-06,1.5e-05,1.2e-05,-3.6e-05,-1.8e-05,3.6e-05
2.01109,-6e-06,-5e-06,-8e-06,4.1e-05,-5e-06,-6e-06
2.01612,-1.1e-05,-2.9e-05,8e-06,8e-06,-9e-06,-4.8e-05
2.02109,-7e-06,-2.4e-05,-6e-06,4e-06,3e-06,-6.6e-05
2.02609,-1.1e-05,-3.6e-05,-6e-06,0,1.5e-05,-7.8e-05
2.0311,0,-2e-05,-1.4e-05,3e-06,3.4e-05,-4.2e-05
2.03633,1e-06,-5e-06,-1.3e-05,-0,1e-05,-1.2e-05
2.04108,1.2e-05,1.2e-05,-6e-06,-7e-06,2.7e-05,3e-05
2.04609,1.2e-05,5e-05,4e-06,-1.4e-05,-2e-05,0.00015
2.0511,1.1e-05,2.8e-05,8e-06,-1e-05,-6e-06,-0
2.05609,-1e-06,1e-05,1.1e-05,1.8e-05,-3.1e-05,-0
2.0611,-5e-06,0,1e-05,4e-06,-1.9e-05,3.6e-05
2.0661,-3e-06,3e-06,1.7e-05,-1.8e-05,-1.7e-05,-6e-06
2.07111,-0,-8e-06,-1e-05,3.7e-05,1e-06,-0
2.0761,-1.6e-05,-3.7e-05,-2e-06,-2.2e-05,8e-06,-9e-05
2.0811,-3e-06,-2e-05,-1.1e-05,-7e-06,2.4e-05,-4.8e-05
2.0861,-1e-06,-1.6e-05,-1.5e-05,3e-05,2.8e-05,-4.8e-05
2.0911,-2e-06,-2e-05,-9e-06,-1.6e-05,2e-05,-1.2e-05
2.09612,1e-05,1.6e-05,-2e-06,1e-05,1e-05,2.4e-05
2.10111,0.00061,0.00144,-0.003012,1.6e-05,0.001128,0.003317
2.10611,0.000816,0.001934,-0.001868,-0.001218,0.002248,0.004067
2.1111,0.000842,0.001839,-0.001455,-0.000415,0.002002,0.004023
