Timestamp,fx,fy,fz,mx,my,mz
1.87085,-0.318513,-0.427196,-3.50257,0.166507,0.449065,-0.007325
1.87186,-0.322851,-0.433308,-3.74841,0.165992,0.449415,-0.006032
1.87285,-0.337083,-0.442625,-3.81745,0.16576,0.449614,-0.006629
1.87385,-0.34605,-0.438839,-3.70087,0.165936,0.449754,-0.008676
1.87485,-0.347939,-0.438939,-3.52332,0.166085,0.449834,-0.01078
1.87585,-0.350264,-0.438549,-3.33676,0.166397,0.449822,-0.012555
1.87686,-0.354249,-0.429099,-3.07998,0.167251,0.449721,-0.014381
1.87785,-0.349542,-0.43212,-2.99983,0.167872,0.449485,-0.014428
1.87885,-0.349623,-0.439749,-3.10675,0.168146,0.44931,-0.012487
1.87985,-0.349894,-0.438847,-3.29632,0.168645,0.449058,-0.01008
1.88085,-0.334734,-0.447073,-3.50502,0.168769,0.448886,-0.007903
1.88186,-0.340648,-0.460276,-3.75354,0.168686,0.44896,-0.005868
1.88285,-0.3398,-0.461016,-3.85527,0.168525,0.449063,-0.005632
1.88386,-0.347899,-0.457583,-3.74939,0.168539,0.449295,-0.007366
1.88485,-0.356023,-0.462749,-3.56003,0.168326,0.449605,-0.009887
1.88585,-0.371165,-0.455412,-3.37074,0.168197,0.449969,-0.012404
1.88686,-0.364602,-0.452636,-3.14078,0.168047,0.450365,-0.014997
1.88785,-0.364727,-0.444716,-3.03775,0.168097,0.450545,-0.015659
1.88885,-0.363649,-0.445653,-3.1524,0.168097,0.450747,-0.014473
1.88985,-0.354655,-0.450719,-3.33081,0.168076,0.450902,-0.012163
1.89085,-0.346366,-0.463854,-3.52992,0.16816,0.450967,-0.009768
1.89186,-0.345301,-0.464946,-3.77069,0.168488,0.451189,-0.007086
1.89285,-0.353068,-0.469394,-3.86445,0.168779,0.451256,-0.006315
1.89385,-0.347283,-0.472932,-3.76075,0.168912,0.451103,-0.007301
1.89485,-0.356688,-0.468136,-3.5624,0.16909,0.451043,-0.009597
1.89585,-0.358636,-0.466324,-3.36429,0.169091,0.450644,-0.011675
1.89686,-0.361224,-0.464586,-3.13332,0.16909,0.450242,-0.014689
1.89785,-0.362287,-0.454658,-3.05974,0.169155,0.449859,-0.015691
1.89885,-0.354424,-0.458022,-3.18304,0.168982,0.449534,-0.014934
1.8999,-0.353214,-0.46675,-3.37037,0.168932,0.449552,-0.013059
1.90092,-0.344917,-0.470501,-3.56812,0.168921,0.449332,-0.011083
1.9019,-0.343249,-0.480375,-3.81896,0.169027,0.449643,-0.008304
1.90289,-0.342527,-0.473093,-3.8831,0.169243,0.44994,-0.007183
1.90389,-0.343761,-0.473383,-3.75049,0.169554,0.45012,-0.00772
1.90489,-0.344979,-0.474039,-3.56452,0.169699,0.450387,-0.009175
1.90587,-0.35238,-0.461393,-3.35783,0.169612,0.450509,-0.010601
1.90686,-0.345661,-0.456639,-3.10815,0.169314,0.450424,-0.012848
1.90785,-0.343896,-0.4482,-3.04448,0.168728,0.450404,-0.013531
1.90886,-0.334725,-0.452277,-3.15715,0.168229,0.450259,-0.012763
1.90986,-0.330608,-0.445508,-3.34188,0.167485,0.450547,-0.011408
1.91085,-0.335175,-0.450671,-3.53713,0.166974,0.450701,-0.01007
1.91186,-0.332823,-0.452341,-3.78553,0.166816,0.451009,-0.008032
1.91286,-0.324648,-0.45805,-3.85861,0.166785,0.451343,-0.007243
1.91385,-0.326492,-0.449687,-3.74627,0.167319,0.451439,-0.007903
1.91486,-0.335473,-0.45414,-3.55095,0.167593,0.451663,-0.009138
1.91585,-0.330514,-0.447819,-3.35624,0.167952,0.45122,-0.01015
1.91686,-0.340367,-0.441518,-3.09911,0.168298,0.450871,-0.011751
1.9179,-0.334128,-0.435801,-3.00781,0.168498,0.45053,-0.011885
1.91889,-0.319373,-0.434391,-3.12244,0.168524,0.450063,-0.010691
1.91989,-0.324656,-0.437351,-3.31762,0.168028,0.44965,-0.009345
1.92091,-0.32305,-0.445544,-3.51281,0.167661,0.449473,-0.008114
1.92189,-0.313022,-0.450754,-3.76964,0.167161,0.449534,-0.006506
1.92289,-0.326311,-0.442816,-3.82952,0.166891,0.449638,-0.006658
1.92389,-0.341369,-0.451631,-3.71313,0.166653,0.449815,-0.008382
1.92489,-0.348598,-0.447902,-3.51483,0.166342,0.450027,-0.010353
1.92591,-0.350243,-0.438685,-3.31849,0.166556,0.449917,-0.0119
1.92689,-0.351488,-0.438061,-3.07069,0.166547,0.449888,-0.013617
