Timestamp,fx,fy,fz,mx,my,mz
2.03082,-0.080607,0.009345,-3.16568,-0.096734,0.360857,-0.004686
2.03181,-0.079722,0.003978,-3.35347,-0.09692,0.360018,-0.002477
2.03281,-0.078745,0.005326,-3.54953,-0.09706,0.359564,-0.001028
2.03381,-0.084699,-0.006855,-3.7969,-0.097296,0.35935,0.000692
2.03483,-0.084966,-0.015933,-3.89939,-0.097194,0.359459,0.001027
2.03582,-0.085738,-0.008215,-3.79385,-0.097147,0.359641,-0.000598
2.03681,-0.093968,0.003009,-3.6153,-0.097083,0.360057,-0.003019
2.03782,-0.095136,0.000835,-3.40747,-0.09695,0.360701,-0.005104
2.03884,-0.088271,0.011015,-3.17927,-0.096888,0.361386,-0.007166
2.03981,-0.087914,0.017552,-3.05606,-0.096849,0.361942,-0.007816
2.04081,-0.077919,0.018473,-3.15146,-0.096992,0.362749,-0.006189
2.04181,-0.073971,0.014504,-3.34993,-0.097329,0.363708,-0.003792
2.04281,-0.063328,0.014353,-3.5583,-0.097474,0.364718,-0.001621
2.04381,-0.066715,0.005969,-3.78678,-0.097845,0.36573,0.000641
2.04481,-0.078877,0.002198,-3.91045,-0.098033,0.366692,0.001492
2.04581,-0.071088,-0.004121,-3.81446,-0.098401,0.367192,-0.000145
2.04681,-0.078949,-0.000859,-3.62572,-0.098554,0.367504,-0.00245
2.04781,-0.081113,0.000886,-3.42677,-0.098553,0.367105,-0.004848
2.04881,-0.090551,0.006834,-3.19693,-0.09853,0.366755,-0.007433
2.04982,-0.085194,0.013168,-3.08286,-0.098327,0.366224,-0.00851
2.05083,-0.086656,0.008428,-3.16778,-0.098034,0.365291,-0.007184
2.05183,-0.087032,0.012136,-3.36599,-0.097836,0.364275,-0.005092
2.05282,-0.080538,0.011498,-3.54481,-0.097504,0.363303,-0.002773
2.05382,-0.081632,-0.002375,-3.79543,-0.097105,0.362485,-0.000201
2.05481,-0.097468,-0.008146,-3.89972,-0.096828,0.361845,0.000784
2.05582,-0.100191,-0.022526,-3.80623,-0.096613,0.361269,-0.000211
2.05681,-0.110506,-0.01573,-3.5887,-0.096262,0.360738,-0.002166
2.05781,-0.112695,-0.013227,-3.40069,-0.096255,0.36015,-0.00425
2.05882,-0.114388,-0.002594,-3.16078,-0.096355,0.35965,-0.006714
2.05982,-0.114841,-0.001319,-3.06692,-0.096512,0.359352,-0.007593
